pincode,place,state,somethingelse,lat,lng
678651,Kadukkamkunnu,Palakkad,Palakkad,10.8107,76.6634
678661,Parambikulam,Palakkad,Chittur,10.3905,76.7924
678651,Anakkal,Palakkad,Palakkad,10.8107,76.6634
678641,Vadasseri,Palakkad,Palakkad,10.8296,76.498
678671,Thenkurussi,Palakkad,Alathur,10.7242,76.5247
678681,Koottala,Palakkad,Alathur,10.6686,76.3671
678661,Tunacadavu,Palakkad,Chittur,10.3905,76.7924
678682,Anjumoorthy,Palakkad,Alathur,10.6686,76.3671
678682,Thannilapuram,Palakkad,Alathur,10.6686,76.3671
678682,Erattakulam,Palakkad,Alathur,10.6686,76.3671
678671,Vilayannur,Palakkad,Alathur,10.7242,76.5247
678683,Kanakkanthuruthy,Palakkad,Alathur,10.6091,76.4745
678683,Vadakkancherry,Palakkad,Alathur,10.6091,76.4745
678681,Kunisseri,Palakkad,Alathur,10.6686,76.3671
678683,Panniankara,Palakkad,Alathur,10.6091,76.4745
678684,Kilakkancheri,Palakkad,Alathur,10.6686,76.3671
678684,Palakuzhy,Palakkad,Alathur,10.6686,76.3671
678684,Koranchira,Palakkad,Alathur,10.6686,76.3671
678684,Elavampadam,Palakkad,Alathur,10.6686,76.3671
678685,Mannapra,Palakkad,Alathur,10.6187,76.4742
678686,Kannambra,Palakkad,Alathur,10.6137,76.4447
678686,Paruvasseri,Palakkad,Alathur,10.6137,76.4447
678683,Ayakkad,Palakkad,Alathur,10.6091,76.4745
678687,Thekkepotta,Palakkad,Alathur,10.6686,76.3671
678687,Puthucode,Palakkad,Alathur,10.6686,76.3671
678687,Manappadam,Palakkad,Alathur,10.6686,76.3671
678688,Pallavur,Palakkad,Alathur,10.8328,76.0751
678701,Yakkara,Palakkad,Palakkad,10.7526,76.652
678688,Kudallur,Palakkad,Alathur,10.8328,76.0751
678701,Kinasseri,Palakkad,Palakkad,10.3513,76.7343
678701,Kannadi,Palakkad,Palakkad,10.7946,76.5586
678702,Coyalmanna,Palakkad,Alathur,10.6456,76.4654
678702,Kozhalmannam,Palakkad,Alatur,10.6456,76.4654
678702,Olivemount,Palakkad,Alathur,10.6456,76.4654
678702,Perinkunnu,Palakkad,Alathur,10.6456,76.4654
678702,Nochulli,Palakkad,Alathur,10.6456,76.4654
678702,Kalapatti,Palakkad,Alathur,10.6456,76.4654
678703,Cheramangalam,Palakkad,Alathur,10.4848,76.6128
678702,Kannanur,Palakkad,Alathur,10.6456,76.4654
678705,Mudappallur,Palakkad,Alathur,10.5909,76.5173
678703,Melarcode,Palakkad,Alathur,10.4848,76.6128
678704,Chittilancheri,Palakkad,Alathur,10.4848,76.6128
678706,MangalamDam,Palakkad,Alathur,10.4848,76.6128
678706,Karinkayam,Palakkad,Alathur,10.4848,76.6128
678706,Chittadi,Palakkad,Alathur,10.4848,76.6128
678706,Vandali,Palakkad,Alathur,10.4848,76.6128
678702,Chithali,Palakkad,Alathur,10.6456,76.4654
678721,Chimbukat,Palakkad,Alathur,10.6191,76.5983
678706,Olinkadavu,Palakkad,Alathur,10.4848,76.6128
678721,Kuttanur,Palakkad,Alathur,10.6191,76.5983
678684,Mulangot,Palakkad,Alathur,10.6686,76.3671
678722,Nechur,Palakkad,Alathur,10.6191,76.5983
678722,Tolanur,Palakkad,Alathur,10.6191,76.5983
678731,Palakkad Industrial Estate,Palakkad,Palakkad,10.7982,76.6907
678731,Puduppariyaram,Palakkad,Palakkad,10.7982,76.6907
678732,Kottekkad,Palakkad,Palakkad,10.7982,76.6907
678762,Perimbadari,Palakkad,Mannarkad,10.977,76.448
679102,Veetampara,Palakkad,Ottappalam,10.7426,76.3997
679101,Ottapalam HO,Palakkad,Ottapalam,10.7426,76.3997
679102,Varode,Palakkad,Ottappalam,10.7426,76.3997
678762,Changileri,Palakkad,Mannarkad,10.977,76.448
679102,Thottakkara,Palakkad,Ottappalam,10.7426,76.3997
679103,Sreeramakrishnanagar,Palakkad,Ottappalam,10.7678,76.4103
679121,Vadanamkurussi,Palakkad,Ottappalam,10.8045,76.2616
679121,Shornur,Palakkad,Ottapalam,10.8045,76.2616
679104,Kanniampuram,Palakkad,Ottappalam,10.7426,76.3997
679121,Paruthipra,Palakkad,Ottpalam,10.8045,76.2616
679103,Palappuram,Palakkad,Ottappalam,10.7678,76.4103
679122,Kulappulli,Palakkad,Ottapalam,10.8045,76.2616
679122,Kayiliad,Palakkad,Ottappalam,10.8045,76.2616
679122,Kallipadam,Palakkad,Ottapalam,10.8045,76.2616
679122,Met Ind Nagar,Palakkad,Ottapalam,10.8045,76.2616
679122,Mundakkottukurissi,Palakkad,Ottapalam,10.8045,76.2616
679123,Ganeshgiri,Palakkad,Ottapalam,10.8045,76.2616
679301,Mangalam,Palakkad,Ottappalam,10.7562,76.4369
679123,K A Samajam,Palakkad,Ottapalam,10.8045,76.2616
679122,Kanayam,Palakkad,Ottapalam,10.8045,76.2616
679301,Lakkidi,Palakkad,Ottappalam,10.7562,76.4369
679302,Akalur,Palakkad,Ottapalam,10.8208,76.2022
679302,Gandhi Seva Sadan,Palakkad,Ottappalam,10.8208,76.2022
679122,S G Press,Palakkad,Ottapalam,10.8045,76.2616
679302,Perur-OPM,Palakkad,Ottappalam,10.8208,76.2022
679303,Amayur,Palakkad,Ottappalam,10.8548,76.1856
679303,Pattambi,Palakkad,Ottappalam,10.8001,76.1841
679303,Muduthala,Palakkad,Ottappalam,10.8152,76.173
679303,Perumudiyur,Palakkad,Ottapalam,10.8088,76.1627
679303,Kodumunda,Palakkad,Ottappalam,10.8233,76.1349
679303,Nhangattiri,Palakkad,Ottappalam,10.8152,76.173
679303,Sankaramangalam,Palakkad,NA,10.7946,76.5586
679303,Kizhayur,Palakkad,Ottappalam,10.7889,76.1979
679303,Kolikkottusseri,Palakkad,Ottappalam,10.8152,76.173
679304,Chembra,Palakkad,Ottappalam,10.8605,76.1171
679304,Vilathur,Palakkad,Ottappalam,10.8605,76.1171
679305,Karambathur,Palakkad,Ottapalam.,10.8208,76.2022
679304,Thiruvegapura,Palakkad,Ottappalam,10.8605,76.1171
679305,Pallipuram,Palakkad,Ottappalam,10.8208,76.2022
679306,Maruthur,Palakkad,Ottappalam,10.8166,76.2161
679305,Cherukutangad,Palakkad,Ottappalam,10.8208,76.2022
679306,Melepattambi,Palakkad,Ottappalam,10.8166,76.2161
679307,Melmuri,Palakkad,Ottapalam,10.8581,76.1698
679305,Parudur,Palakkad,Ottappalam,10.8208,76.2022
679307,Mannengode,Palakkad,Ottappalam,10.8581,76.1698
679308,Nedungottur,Palakkad,Ottappalam,10.7591,76.255
679308,Naduvattom,Palakkad,Ottapalam,10.7591,76.255
679307,Pulasseri,Palakkad,Ottappalam,10.8581,76.1698
679308,Etapalam,Palakkad,Ottappalam,10.7591,76.255
679308,Kaipuram,Palakkad,Ottappalam,10.7591,76.255
679309,Vilayur west,Palakkad,NA,10.9022,76.1638
679309,Vilayur,Palakkad,Ottappalam,10.9022,76.1638
679313,Kalladipatta,Palakkad,Ottapalam,10.8108,76.2268
679335,Nellaya,Palakkad,Ottappalam,10.8654,76.284
679307,Kilmuri,Palakkad,Ottappalam,10.8581,76.1698
679335,Pombilaya,Palakkad,Ottappalam,10.8764,76.2804
679335,Ezhuvanthala,Palakkad,Ottappalam,10.8764,76.2804
679335,Marayamangalam,Palakkad,Ottappalam,10.8874,76.2769
679335,Marayamangalam south,Palakkad,Ottappalam,10.8764,76.2804
679336,Vallapuzha,Palakkad,Ottappalam,10.9031,76.3687
679335,Irimbalasseri,Palakkad,Ottapalam,10.8764,76.2804
679336,Cherukode,Palakkad,Ottappalam,10.9031,76.3687
679336,Choorakode,Palakkad,Ottappalam,10.9031,76.3687
679337,Mulayankavu,Palakkad,Ottappalam,10.8742,76.2158
679337,Thathanampully,Palakkad,NA,10.8742,76.2158
679313,Kondurkara,Palakkad,Ottapalam,10.8108,76.2268
679337,Kulukkallur,Palakkad,Ottappalam,10.8637,76.2311
679337,Chundampatta,Palakkad,Ottappalam,10.8846,76.2004
679336,Kuruvattur,Palakkad,Ottpalam,10.9031,76.3687
679501,Panamanna,Palakkad,Ottappalam,10.8073,76.3489
679501,Ambalavattom,Palakkad,Ottappalam,10.825,76.3637
679501,Cherambattakavu,Palakkad,NA,10.825,76.3637
679501,Panamanna south,Palakkad,Ottappalam,10.825,76.3637
679501,Taruvakonam,Palakkad,NA,10.825,76.3637
679501,Melur,Palakkad,Ottapalam,10.8289,76.3817
679502,Trikkatiri,Palakkad,Ottappalam,10.8368,76.336
679503,Adakkaputhur,Palakkad,Ottappalam,10.8368,76.336
679501,Kizhur,Palakkad,Ottappalam,10.8388,76.3606
679502,Munnurkode,Palakkad,Ottapalam,10.8368,76.336
679503,Panniyamkurissi,Palakkad,Ottappalam,10.8368,76.336
679503,Karattukurissi,Palakkad,Ottappalam,10.8368,76.336
679503,Kulakkad,Palakkad,Ottappalam,10.8368,76.336
679503,Veeramangalam,Palakkad,Ottappalam,10.8368,76.336
679503,Mangode,Palakkad,Ottappalam,10.8368,76.336
679503,Cherpalcheri,Palakkad,Ottappalam,10.8368,76.336
679504,Vellinezhi,Palakkad,Ottappalam,10.8368,76.336
679504,Karumanamkurissi,Palakkad,Ottappalam,10.8368,76.336
679506,Thekkumuri,Palakkad,NA,10.8952,76.3119
679505,Puliyanamkunnu,Palakkad,Ottappalam,10.8277,76.3127
679511,Chunangad,Palakkad,Ottappalam,10.7962,76.4033
679506,Karalmanna,Palakkad,Ottappalam,10.8952,76.3119
679512,Cherumundasseri,Palakkad,Ottapalam,10.8314,76.4127
679505,Chalavara,Palakkad,Ottappalam,10.8228,76.3002
679512,Ambalapara,Palakkad,Ottappalam,10.8314,76.4127
679513,Valambillimangalam,Palakkad,Ottappalam,10.9168,76.408
679513,Srikrishnapuram,Palakkad,Ottappalam,10.8974,76.4227
679513,Karimpuzha,Palakkad,Ottappalam,10.9176,76.4265
679514,Kattukulam,Palakkad,Ottappalam,10.8748,76.4066
679513,Kottappuram,Palakkad,Ottappalam,10.9168,76.408
679511,Mulanhur,Palakkad,Ottapalam,10.7962,76.4033
679514,Kalluvazhi,Palakkad,Ottappalam,10.8659,76.385
679514,Thiruvazhiyode,Palakkad,Ottappalam,10.8704,76.3958
679514,Thirunayanapuram,Palakkad,NA,10.8704,76.3958
679514,Kuttanasseri,Palakkad,Ottappalam,10.8704,76.3958
679514,Kattukulam south,Palakkad,Ottapalam,10.8704,76.3958
679515,Kadambur,Palakkad,Ottappalam,10.8426,76.4112
679516,Vengasseri,Palakkad,Ottappalam,10.8701,76.4054
679521,Manisseri,Palakkad,Ottapalam,10.7709,76.3173
679521,Cherottur,Palakkad,Ottappalam,10.7709,76.3173
679522,Cherukattupulam,Palakkad,Ottappalam,10.7647,76.3232
679522,Panayur,Palakkad,Ottapalam,10.7948,76.3143
679522,Vaniamkulam,Palakkad,Ottappalam,10.7798,76.3187
679522,Edakode,Palakkad,Ottappalam,10.7798,76.3187
679523,Mannanur,Palakkad,Ottappalam,10.7531,76.3144
679523,Kavalappara,Palakkad,Ottappalam,10.7531,76.3144
679523,Koonathara,Palakkad,Ottappalam,10.7531,76.3144
679522,Pathankulam,Palakkad,Ottappalam,10.7798,76.3187
679513,Attasseri,Palakkad,NA,10.9353,76.3748
679533,Koottanad,Palakkad,Ottappalam,10.7578,76.1166
679533,Thirumittakode,Palakkad,Ottappalam,10.7578,76.1166
679533,Thekke,Vavanoor,Palakkad,10.7578,76.1166
679533,Nagalassery,Palakkad,Ottappalam,10.7578,76.1166
679534,Thalakkasseri,Palakkad,Ottappalam,10.7798,76.1187
679534,Mala,Palakkad,Ottapalam,10.7753,76.1094
679534,Mezhathur,Palakkad,Ottappalam,10.7843,76.128
679533,Nellikattiri,Palakkad,Ottappalam,10.7578,76.1166
679534,Kottapadam,Palakkad,Mannarkad,10.7798,76.1187
679534,Trithala,Palakkad,Ottappalam,10.7798,76.1187
679534,Othalur Ttl,Palakkad,Ottapalam,10.7798,76.1187
679535,Chaliyattiri,Palakkad,Ottappalam,10.579,76.1631
679535,Peringode,Palakkad,Ottappalam,10.579,76.1631
679534,Pattithara,Palakkad,Ottappalam,10.7798,76.1187
679535,Chathanur,Palakkad,Ottapalam,10.579,76.1631
679535,Kothachira,Palakkad,Ottappalam,10.579,76.1631
679536,Chalisseri,Palakkad,Ottappalam,10.7553,76.098
679535,Peringannur,Palakkad,Ottapalam,10.7946,76.5586
679551,Anakkara,Palakkad,Ottappalam,10.812,76.0429
679536,Thanneercode,Palakkad,Ottapalam,10.7553,76.098
679552,Kumaranellur,Palakkad,Ottappalam,10.787,76.0465
679552,Angadi,Palakkad,Ottappalam,10.7695,76.0539
679536,Perumannur,Palakkad,Ottappalam,10.7553,76.098
679552,Kalladathur,Palakkad,Ottappalam,10.7695,76.0539
679552,Kappur,Palakkad,Ottapalam,10.7661,76.0634
679552,Eravakkad,Palakkad,Ottappalam,10.7553,76.0519
679554,Malamalkkavu,Palakkad,Ottapalam,10.8328,76.0751
679105,Mayannur,Thrissur,Thalapilly,10.7512,76.3835
679106,south Kondazhi,Thrissur,Talappilly,10.7089,76.4053
679553,Kumbidi,Palakkad,Ottappalam,10.7946,76.5586
679106,Kondazhi,Thrissur,Thalapilly,10.7089,76.4053
679554,Kudallur,Palakkad,Ottappalam,10.8328,76.0751
679531,Painkulam,Thrissur,Talappilly,10.7483,76.2995
679531,Vettikkattiri RS,Thrissur,Thalapilly,10.7339,76.301
679531,Netumpura,Thrissur,Talappilly,10.7339,76.301
679531,Cheruthuruthy,Thrissur,Talappilly,10.7339,76.301
679532,Arangottukara,Thrissur,Thalapilly,10.7523,76.2107
679532,Desamangalam,Thrissur,Thalapilly,10.7549,76.2321
679531,Panjal,Thrissur,Talappilly,10.7196,76.3025
679532,Thalassery,Thrissur,Talappilly,10.4712,76.3162
679532,PallamKottambathur,Thrissur,Talappilly,11.0036,76.0419
679561,Punnayurkulam,Thrissur,Chavakkad,10.6567,75.993
679562,Vadakkekad,Thrissur,Chavakkad,10.6521,75.9951
679532,Pallur,Thrissur,Talappilly,10.7592,76.2318
679562,Punnayur,Thrissur,Chavakkad,10.6521,75.9951
679562,Kochannur,Thrissur,Chavakkad,10.6521,75.9951
679562,Kallur-Vadakkekkad,Thrissur,Chavakkad,10.6521,75.9951
679563,Nhamanghat,Thrissur,Chavakkad,10.6392,76.0157
679564,Andathode,Thrissur,Chavakkad,10.6789,75.9681
679563,Vayilathur,Thrissur,Chavakkad,10.6392,76.0157
680001,Thrissur HO,Thrissur,Thrissur,10.5179,76.2204
680001,Thrissur Central,Thrissur,Thrissur,10.5179,76.2204
679561,Chammannur,Thrissur,Chavakkad,10.6567,75.993
680003,Ayyanthole north,Thrissur,Thrissur,10.5179,76.2204
680004,Poothole,Thrissur,NA,10.5179,76.2204
680002,Punkunnu,Thrissur,Thrissur,10.5179,76.2204
680005,Nellikunnu,Thrissur,NA,10.4712,76.3162
680004 ,west Fort,Thrissur,NA,10.5179,76.2204
680003,Ayyanthole,Thrissur,Thrissur,10.5179,76.2204
680006,Nehrunagar,Thrissur,NA,10.507,76.2352
680005,Thrissur east,Thrissur,Thrissur,10.5179,76.2204
680007,Nedupuzha,Thrissur,NA,10.5015,76.2071
680006,Anchery,Thrissur,NA,10.507,76.2352
680006,Kuriachira,Thrissur,NA,10.507,76.2352
680008,Peringavu,Thrissur,Thrissur,10.5451,76.2189
680007,Vadookkara,Thrissur,NA,10.5015,76.2071
680007,Kurkancheri,Thrissur,NA,10.5015,76.2071
680010,Viyyur,Thrissur,Thrissur,10.553,76.2266
680008,Cherur,Thrissur,Thrissur,10.4712,76.3162
680011,Kanattukara,Thrissur,Thrissur,10.5296,76.1974
680009,Thrissur Engg College,Thrissur,Thrissur,10.5179,76.2204
680012,Chettupuzha,Thrissur,NA,10.5094,76.1676
680012,Manakkodi,Thrissur,Thrissur,10.5232,76.1844
680012,Pullazhi,Thrissur,NA,10.5205,76.162
680010,Kolazhi RM,Thrissur,NA,10.553,76.2266
680014,Vettukad,Thrissur,Thrissur,10.4712,76.3162
680013,Kuttur,Thrissur,Thrissur,10.5586,76.1998
680014,Kainoor,Thrissur,Thrissur,10.4991,76.2794
680014,Mannamangalam,Thrissur,Thrissur,10.4873,76.3435
680014,Kuttanellur,Thrissur,NA,10.5042,76.2524
680014,Marottichal,Thrissur,Thrissur,10.1069,76.4008
680020,Thrissur City,Thrissur,Thrissur,10.4924,76.2287
680012,Veluthur,Thrissur,Thrissur,10.5397,76.2237
680014,Puthur-Thrissur,Thrissur,NA,10.4874,76.2793
680022,Thiruvambady TSR,Thrissur,Thrissur,10.4924,76.2287
680027,Kanimangalam,Thrissur,NA,10.4924,76.2287
680021,Thrissur R S,Thrissur,Thrissur,10.4924,76.2287
680027,Palissery,Thrissur,NA,10.4924,76.2287
680028,Kattilapoovam,Thrissur,Thrissur,10.4924,76.2287
680027,Chovvur,Thrissur,NA,10.4924,76.2287
680028,Kuruchikkara,Thrissur,Thrissur,10.4924,76.2287
680101,Guruvayur,Thrissur,NA,10.5943,76.0411
680028,Kundukad,Thrissur,Thrissur,10.4924,76.2287
680101,Thiruvenkitam,Thrissur,NA,10.5943,76.0411
680101,Guruvayur Temple,Thrissur,NA,10.5943,76.0411
680102,Ariyannur,Thrissur,Thalapilly,10.6091,76.0839
680102,Kandanassery,Thrissur,Talappilly,10.6091,76.0839
680103,Puthanpalli,Thrissur,NA,10.5949,76.0648
680104,Nemmini,Thrissur,NA,10.5814,76.0693
680026,Chiyyaram,Thrissur,NA,10.4924,76.2287
680103,Iringapuram,Thrissur,NA,10.5949,76.0648
680121,Chelur,Thrissur,Mukundapuram,10.4712,76.3162
680121,Irinjalakuda HO,Thrissur,Mukundapuram Taluk,10.9299,76.0033
680104,Thaikkad,Thrissur,NA,10.5814,76.0693
680121,Irinjalakuda Mkt,Thrissur,Mukundapuram,10.9299,76.0033
680123,Vallivattam,Thrissur,Kodungallur,10.9299,76.0033
680122,Edathirinji,Thrissur,Mukundapuram,10.9299,76.0033
680123,Konathukunnu,Thrissur,Mukundapuram,10.9299,76.0033
680125,Irinjalakuda north,Thrissur,Mukundapuram,10.9299,76.0033
680123,Karumathra,Thrissur,Mukundapuram,10.9299,76.0033
680125,Porathissery,Thrissur,Mukundapuram,10.9299,76.0033
680301,Nandikkara,Thrissur,Mukundapuram,10.4138,76.2606
680301,Chittissery,Thrissur,Mukundapuram,10.4138,76.2606
680104,Brahmakulam,Thrissur,NA,10.5814,76.0693
680301,Nenmenikkara,Thrissur,NA,10.4138,76.2606
680301,Pazhayi,Thrissur,Mukundapuram,10.4138,76.2606
680302,Vattanathara,Thrissur,Mukundapuram,10.3422,76.2977
680302,Alagappanagar,Thrissur,Mukundapuram,10.3422,76.2977
680302,Varakara,Thrissur,Mukundapuram,10.3422,76.2977
680303,Velupadam,Thrissur,Mukundapuram,10.3422,76.2977
680304,Palappilly,Thrissur,Mukundapuram,10.3422,76.2977
680303,Varandarappilly,Thrissur,Mukundapuram,10.3422,76.2977
680305,Anandapuram,Thrissur,Mukundapuram,10.3774,76.2611
680304,Chimmoni Dam,Thrissur,CHALAKUDI,10.3422,76.2977
680305,Nellayi-thrissur,Thrissur,Mukundapuram,10.4,76.3
680306,Konikara,Thrissur,Mukundapuram,10.4573,76.2624
680306,Ollur,Thrissur,NA,10.4667,76.2333
680306,Avanisseri,Thrissur,NA,10.462,76.2479
680301,Pudukad,Thrissur,Mukundapuram,10.4138,76.2606
680306,Ollur north,Thrissur,NA,10.462,76.2479
680306,Thalore,Thrissur,Thrissur,10.462,76.2479
680306,Marathakkara,Thrissur,NA,10.462,76.2479
680306,Ponnukkara,Thrissur,Thrissur,10.462,76.2479
680306,Trikkur,Thrissur,Mukundapuram,10.462,76.2479
680306,Ollur,Thaikkattussery,Thrissur,10.462,76.2479
680307,Chalakudi HO,Thrissur,Mukundapuram  taluk,10.3422,76.2977
680306,Perinchery,Thrissur,NA,10.462,76.2479
680307,Chalakudi,Town,Thrissur,10.3422,76.2977
680308,Cheruvalur,Thrissur,CHALAKUDI,10.2464,76.3299
680308,Koratti south,Thrissur,Mukundapuram,10.2412,76.3405
680308,Koratti,Thrissur,Mukundapuram,10.266,76.3477
680308,Nalukettu,Thrissur,Mukundapuram,10.2412,76.3405
680308,Erayamkudi,Thrissur,Mukundapuram,10.2279,76.3353
680308,Kathikkudam,Thrissur,Mukundapuram,10.2412,76.3405
680308,Koratti south,Thrissur,Mukundapuram,10.2412,76.3405
680309, infra Park Koratti,Thrissur,Mukundapuram,10.3422,76.2977
680308,Mambra,Thrissur,Mukundapuram,10.4712,76.3162
680309,Muringoor Vadakkummuri,Thrissur,Mukundapuram,10.3422,76.2977
680309,Annanad,Thrissur,Mukundapuram,10.3422,76.2977
680309,Kadukutty,Thrissur,Mukundapuram,10.3422,76.2977
680310,Parappukkara,Thrissur,Mukundapuram,10.4005,76.2493
680311,Koovakkattukunnu,Thrissur,Mukundapuram,10.2943,76.3551
680307,Chalakudi south,Thrissur,NA,10.3422,76.2977
680311,Melur,Thrissur,Mukundapuram,10.2943,76.3551
680312,Nandipulam,Thrissur,Mukundapuram,10.399,76.3257
680310,Thottippal,Thrissur,Mukundapuram,10.4047,76.2393
680312,Chengallur,Thrissur,Mukundapuram,10.3994,76.3346
680311,Kunnappilly,Thrissur,Mukundapuram,10.2943,76.3551
680317,Kallur,Thrissur,Mukundapuram,10.3797,76.3026
680312,Mupliyam,Thrissur,Mukundapuram,10.3998,76.3435
680317,Muttithadi,Thrissur,Mukundapuram,10.3797,76.3026
680312,Inchakundu,Thrissur,Mukundapuram,10.3994,76.3346
680501,Eyyal,Thrissur,Talappilly,10.6554,76.1174
680501,Chiranellur,Thrissur,Thalapilly,10.6323,76.1405
680501,Chemmanthatta,Thrissur,Talappilly,10.6464,76.107
680501,Thalakkottukara,Thrissur,Talappilly,10.7055,76.0766
680503,Kunnamkulam HO,Thrissur,NA,10.697,76.0648
680501,Kecheri,Thrissur,Thalapilly,10.6186,76.1215
680504,Koonamoochi,Thrissur,Talappilly,10.697,76.0648
680505,Pookode,Thrissur,NA,11.0924,76.076
680501,Eranellur,Thrissur,Talappilly,10.4712,76.3162
680505,Kottappadi,Thrissur,NA,10.4712,76.3162
680502,Choondal,Thrissur,Thalapilly,10.697,76.0648
680506,Kuranniyur,Thrissur,Chavakkad,10.6305,76.0054
680506,Chavakkad,Thrissur,Chavakkad,10.5991,76.0567
680506,Perakam,Thrissur,NA,10.5932,76.0297
680505,Kavida,Thrissur,NA,10.6157,76.022
680505,Thamarayur,Thrissur,NA,11.0924,76.076
680507,Maruthayur,Thrissur,NA,10.5594,76.0495
680506,Blangad,Thrissur,Chavakkad,10.5618,76.0222
680507,Vemmanad,Thrissur,NA,10.5594,76.0495
680507,Pavaratty,Thrissur,NA,10.5594,76.0495
680508,Puvathur,Thrissur,Chavakkad,10.5571,76.1019
680508,Peruvallur,Thrissur,Chavakkad,10.5537,76.0926
680508,Thirunellur,Thrissur,Chavakkad,10.5571,76.1019
680508,Annakara,Thrissur,Chavakkad,10.5606,76.1111
680509,Mullassery,Thrissur,Chavakkad,10.697,76.0648
680506,Palayur,Thrissur,NA,10.5815,76.0345
680510,Venkitangu,Thrissur,Chavakkad,11.1812,76.0414
680511,Elavally south,Thrissur,Chavakkad,10.5732,76.0745
680511,Chittattukara,Thrissur,Chavakkad,10.5732,76.0745
680511,Elavally,Thrissur,Chavakkad,10.5732,76.0745
680510,Enamakkal,Thrissur,Chavakkad,10.5115,76.0936
680512,Orumanayur,Thrissur,Chavakkad,10.5701,76.0291
680512,Madu,Thrissur,Chavakkad,10.5701,76.0291
680510,Kannoth,Thrissur,Chavakkad,10.4712,76.3162
680512,Vattekkad,Thrissur,Chavakkad,10.5701,76.0291
680511,Kakkassery,Thrissur,Chavakkad,10.5732,76.0745
680515,Edakkaliyur,Thrissur,Chavakkad,10.7337,76.0533
680517,Porkolangad,Thrissur,Talappilly,10.6195,76.075
680517,Chowannur,Thrissur,Thalapilly,10.6195,76.075
680517,Chemmannur,Thrissur,NA,10.6195,76.075
680513,Toyakkavu,Thrissur,Chavakkad,10.5085,76.0794
680517,Kanippayur,Thrissur,Thalapilly,10.6195,76.075
680518,Agalad,Thrissur,Chavakkad,10.6445,75.9847
680514,Kadappuram,Thrissur,Chavakkad,10.5475,76.023
680518,Edakkara-Thrissur,Thrissur,Chavakkad,10.6401,75.9929
680519,Perumpilavu,Thrissur,Thalapilly,10.6987,76.0919
680518,Mannalamkunnu,Thrissur,Chavakkad,10.6423,75.9888
680519,Karikkad,Thrissur,Talappilly,10.4712,76.3162
680519,Thippilissery,Thrissur,Talappilly,10.8031,76.1004
680519,Akathiyur,Thrissur,Thalapilly,10.6809,76.0942
680521,Arthat,Thrissur,NA,10.6242,76.0526
680516,Tiruvatra,Thrissur,NA,10.5933,76.0028
680520,Thozhiyur,Thrissur,Chavakkad,10.6212,76.0526
680523,Kunnamkulam City,Thrissur,NA,10.6412,76.0513
680519,Akkikavu,Thrissur,Talappilly,10.6898,76.0904
680522,Paluvai,Thrissur,NA,10.5783,76.0554
680522,Chakkumkandam,Thrissur,NA,10.5783,76.0554
680523,Chittanjur,Thrissur,Thrissur,10.6302,76.0478
680541,Choolissery,Thrissur,Thrissur,10.6024,76.1752
680523,Anjur-kunnamkulam,Thrissur,Thrissur,10.6412,76.0513
680524,Padoor,Thrissur,Chavakkad,10.6212,76.0526
680541,Mundur-TC,Thrissur,Thrissur,10.6024,76.1752
680542,Pazhanji,Thrissur,Thalapilly,10.6882,76.0531
